pred1,pred2,p_val,code,type,q_val,gene
MetaLR (0.007),PrimateAI (0.071),0.855,30740,PCC,0.639705741162833,gigyf1
MetaSVM (0.017),PrimateAI (0.071),0.862,30740,PCC,0.642431180400905,gigyf1
MutPred (0.077),PrimateAI (0.071),0.42,30740,PCC,0.572808408753648,gigyf1
MutationTaster (0.019),PrimateAI (0.071),0.857,30740,PCC,0.639869238655868,gigyf1
PROVEAN (0.055),PrimateAI (0.071),0.7,30740,PCC,0.58504463644398,gigyf1
PolyPhen-2 (0.031),PrimateAI (0.071),0.905,30740,PCC,0.661522421510744,gigyf1
PrimateAI (0.071),PrimateAI (0.071),1,30740,PCC,0.68255207585131,gigyf1
REVEL (0.010),PrimateAI (0.071),0.844,30740,PCC,0.638309088109147,gigyf1
SIFT (0.024),PrimateAI (0.071),0.906,30740,PCC,0.661522421510744,gigyf1
SiPhy (-0.004),PrimateAI (0.071),0.86,30740,PCC,0.641524355444947,gigyf1
VARITY (0.058),PrimateAI (0.071),0.645,30740,PCC,0.572988402070405,gigyf1
CADD (0.022),REVEL (0.010),0.442,30740,PCC,0.572808408753648,gigyf1
DANN (0.023),REVEL (0.010),0.58,30740,PCC,0.572808408753648,gigyf1
Eigen (0.016),REVEL (0.010),0.541,30740,PCC,0.572808408753648,gigyf1
FATHMM (-0.019),REVEL (0.010),0.437,30740,PCC,0.572808408753648,gigyf1
GenoCanyon (0.022),REVEL (0.010),0.642,30740,PCC,0.572808408753648,gigyf1
LRT (0.012),REVEL (0.010),0.689,30740,PCC,0.580590592915497,gigyf1
M-CAP (0.051),REVEL (0.010),0.256,30740,PCC,0.572808408753648,gigyf1
MPC (-0.009),REVEL (0.010),0.592,30740,PCC,0.572808408753648,gigyf1
MVP (0.030),REVEL (0.010),0.427,30740,PCC,0.572808408753648,gigyf1
MetaLR (0.007),REVEL (0.010),0.593,30740,PCC,0.572808408753648,gigyf1
MetaSVM (0.017),REVEL (0.010),0.52,30740,PCC,0.572808408753648,gigyf1
MutPred (0.077),REVEL (0.010),0.156,30740,PCC,0.572808408753648,gigyf1
MutationTaster (0.019),REVEL (0.010),0.558,30740,PCC,0.572808408753648,gigyf1
PROVEAN (0.055),REVEL (0.010),0.241,30740,PCC,0.572808408753648,gigyf1
PolyPhen-2 (0.031),REVEL (0.010),0.424,30740,PCC,0.572808408753648,gigyf1
PrimateAI (0.071),REVEL (0.010),0.156,30740,PCC,0.572808408753648,gigyf1
REVEL (0.010),REVEL (0.010),1,30740,PCC,0.68255207585131,gigyf1
SIFT (0.024),REVEL (0.010),0.569,30740,PCC,0.572808408753648,gigyf1
SiPhy (-0.004),REVEL (0.010),0.616,30740,PCC,0.572808408753648,gigyf1
VARITY (0.058),REVEL (0.010),0.204,30740,PCC,0.572808408753648,gigyf1
CADD (0.022),SIFT (0.024),0.365,30740,PCC,0.572808408753648,gigyf1
DANN (0.023),SIFT (0.024),0.527,30740,PCC,0.572808408753648,gigyf1
Eigen (0.016),SIFT (0.024),0.452,30740,PCC,0.572808408753648,gigyf1
FATHMM (-0.019),SIFT (0.024),0.398,30740,PCC,0.572808408753648,gigyf1
GenoCanyon (0.022),SIFT (0.024),0.59,30740,PCC,0.572808408753648,gigyf1
LRT (0.012),SIFT (0.024),0.634,30740,PCC,0.572808408753648,gigyf1
M-CAP (0.051),SIFT (0.024),0.225,30740,PCC,0.572808408753648,gigyf1
MPC (-0.009),SIFT (0.024),0.526,30740,PCC,0.572808408753648,gigyf1
MVP (0.030),SIFT (0.024),0.383,30740,PCC,0.572808408753648,gigyf1
MetaLR (0.007),SIFT (0.024),0.475,30740,PCC,0.572808408753648,gigyf1
MetaSVM (0.017),SIFT (0.024),0.431,30740,PCC,0.572808408753648,gigyf1
MutPred (0.077),SIFT (0.024),0.102,30740,PCC,0.572808408753648,gigyf1
MutationTaster (0.019),SIFT (0.024),0.477,30740,PCC,0.572808408753648,gigyf1
PROVEAN (0.055),SIFT (0.024),0.145,30740,PCC,0.572808408753648,gigyf1
PolyPhen-2 (0.031),SIFT (0.024),0.347,30740,PCC,0.572808408753648,gigyf1
PrimateAI (0.071),SIFT (0.024),0.094,30740,PCC,0.572808408753648,gigyf1
REVEL (0.010),SIFT (0.024),0.431,30740,PCC,0.572808408753648,gigyf1
SIFT (0.024),SIFT (0.024),1,30740,PCC,0.68255207585131,gigyf1
SiPhy (-0.004),SIFT (0.024),0.555,30740,PCC,0.572808408753648,gigyf1
VARITY (0.058),SIFT (0.024),0.162,30740,PCC,0.572808408753648,gigyf1
CADD (0.022),SiPhy (-0.004),0.355,30740,PCC,0.572808408753648,gigyf1
DANN (0.023),SiPhy (-0.004),0.454,30740,PCC,0.572808408753648,gigyf1
Eigen (0.016),SiPhy (-0.004),0.408,30740,PCC,0.572808408753648,gigyf1
FATHMM (-0.019),SiPhy (-0.004),0.363,30740,PCC,0.572808408753648,gigyf1
GenoCanyon (0.022),SiPhy (-0.004),0.516,30740,PCC,0.572808408753648,gigyf1
LRT (0.012),SiPhy (-0.004),0.591,30740,PCC,0.572808408753648,gigyf1
M-CAP (0.051),SiPhy (-0.004),0.239,30740,PCC,0.572808408753648,gigyf1
MPC (-0.009),SiPhy (-0.004),0.484,30740,PCC,0.572808408753648,gigyf1
MVP (0.030),SiPhy (-0.004),0.365,30740,PCC,0.572808408753648,gigyf1
MetaLR (0.007),SiPhy (-0.004),0.419,30740,PCC,0.572808408753648,gigyf1
MetaSVM (0.017),SiPhy (-0.004),0.402,30740,PCC,0.572808408753648,gigyf1
MutPred (0.077),SiPhy (-0.004),0.16,30740,PCC,0.572808408753648,gigyf1
MutationTaster (0.019),SiPhy (-0.004),0.457,30740,PCC,0.572808408753648,gigyf1
PROVEAN (0.055),SiPhy (-0.004),0.208,30740,PCC,0.572808408753648,gigyf1
PolyPhen-2 (0.031),SiPhy (-0.004),0.342,30740,PCC,0.572808408753648,gigyf1
PrimateAI (0.071),SiPhy (-0.004),0.14,30740,PCC,0.572808408753648,gigyf1
REVEL (0.010),SiPhy (-0.004),0.384,30740,PCC,0.572808408753648,gigyf1
SIFT (0.024),SiPhy (-0.004),0.445,30740,PCC,0.572808408753648,gigyf1
SiPhy (-0.004),SiPhy (-0.004),1,30740,PCC,0.68255207585131,gigyf1
VARITY (0.058),SiPhy (-0.004),0.21,30740,PCC,0.572808408753648,gigyf1
CADD (0.022),VARITY (0.058),0.762,30740,PCC,0.601277088784622,gigyf1
DANN (0.023),VARITY (0.058),0.835,30740,PCC,0.636202027909779,gigyf1
Eigen (0.016),VARITY (0.058),0.799,30740,PCC,0.616224981474798,gigyf1
FATHMM (-0.019),VARITY (0.058),0.675,30740,PCC,0.576756504094357,gigyf1
GenoCanyon (0.022),VARITY (0.058),0.842,30740,PCC,0.637974669232344,gigyf1
LRT (0.012),VARITY (0.058),0.869,30740,PCC,0.644131497464023,gigyf1
M-CAP (0.051),VARITY (0.058),0.556,30740,PCC,0.572808408753648,gigyf1
MPC (-0.009),VARITY (0.058),0.771,30740,PCC,0.604546124325446,gigyf1
MVP (0.030),VARITY (0.058),0.81,30740,PCC,0.62119908026917,gigyf1
MetaLR (0.007),VARITY (0.058),0.806,30740,PCC,0.619872645787218,gigyf1
MetaSVM (0.017),VARITY (0.058),0.824,30740,PCC,0.630165726052078,gigyf1
MutPred (0.077),VARITY (0.058),0.246,30740,PCC,0.572808408753648,gigyf1
MutationTaster (0.019),VARITY (0.058),0.769,30740,PCC,0.604471262567743,gigyf1
PROVEAN (0.055),VARITY (0.058),0.571,30740,PCC,0.572808408753648,gigyf1
PolyPhen-2 (0.031),VARITY (0.058),0.757,30740,PCC,0.601226722132856,gigyf1
PrimateAI (0.071),VARITY (0.058),0.355,30740,PCC,0.572808408753648,gigyf1
REVEL (0.010),VARITY (0.058),0.796,30740,PCC,0.615650370966167,gigyf1
SIFT (0.024),VARITY (0.058),0.838,30740,PCC,0.637302105363117,gigyf1
SiPhy (-0.004),VARITY (0.058),0.79,30740,PCC,0.612745613548335,gigyf1
VARITY (0.058),VARITY (0.058),1,30740,PCC,0.68255207585131,gigyf1
CADD (-0.016),CADD (-0.016),1,30770,PCC,0.68255207585131,gigyf1
DANN (0.030),CADD (-0.016),0.413,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),CADD (-0.016),0.371,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),CADD (-0.016),0.504,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),CADD (-0.016),0.549,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),CADD (-0.016),0.309,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),CADD (-0.016),0.44,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),CADD (-0.016),0.516,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),CADD (-0.016),0.415,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),CADD (-0.016),0.57,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),CADD (-0.016),0.497,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),CADD (-0.016),0.452,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),CADD (-0.016),0.486,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),CADD (-0.016),0.465,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),CADD (-0.016),0.541,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),CADD (-0.016),0.554,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),CADD (-0.016),0.545,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),CADD (-0.016),0.378,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),CADD (-0.016),0.279,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),CADD (-0.016),0.472,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),DANN (0.030),0.587,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),DANN (0.030),1,30770,PCC,0.68255207585131,gigyf1
Eigen (-0.024),DANN (0.030),0.53,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),DANN (0.030),0.576,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),DANN (0.030),0.602,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),DANN (0.030),0.399,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),DANN (0.030),0.531,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),DANN (0.030),0.59,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),DANN (0.030),0.479,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),DANN (0.030),0.642,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),DANN (0.030),0.592,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),DANN (0.030),0.546,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),DANN (0.030),0.582,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),DANN (0.030),0.545,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),DANN (0.030),0.609,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),DANN (0.030),0.62,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),DANN (0.030),0.618,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),DANN (0.030),0.459,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),DANN (0.030),0.405,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),DANN (0.030),0.56,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),Eigen (-0.024),0.629,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),Eigen (-0.024),0.47,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),Eigen (-0.024),1,30770,PCC,0.68255207585131,gigyf1
FATHMM (-0.001),Eigen (-0.024),0.562,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),Eigen (-0.024),0.591,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),Eigen (-0.024),0.343,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),Eigen (-0.024),0.506,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),Eigen (-0.024),0.565,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),Eigen (-0.024),0.475,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),Eigen (-0.024),0.619,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),Eigen (-0.024),0.587,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),Eigen (-0.024),0.503,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),Eigen (-0.024),0.545,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),Eigen (-0.024),0.534,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),Eigen (-0.024),0.64,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),Eigen (-0.024),0.617,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),Eigen (-0.024),0.617,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),Eigen (-0.024),0.44,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),Eigen (-0.024),0.319,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),Eigen (-0.024),0.545,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),FATHMM (-0.001),0.496,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),FATHMM (-0.001),0.424,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),FATHMM (-0.001),0.438,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),FATHMM (-0.001),1,30770,PCC,0.68255207585131,gigyf1
GenoCanyon (-0.019),FATHMM (-0.001),0.539,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),FATHMM (-0.001),0.326,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),FATHMM (-0.001),0.459,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),FATHMM (-0.001),0.534,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),FATHMM (-0.001),0.389,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),FATHMM (-0.001),0.58,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),FATHMM (-0.001),0.515,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),FATHMM (-0.001),0.448,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),FATHMM (-0.001),0.53,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),FATHMM (-0.001),0.463,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),FATHMM (-0.001),0.531,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),FATHMM (-0.001),0.54,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),FATHMM (-0.001),0.538,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),FATHMM (-0.001),0.387,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),FATHMM (-0.001),0.338,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),FATHMM (-0.001),0.488,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),GenoCanyon (-0.019),0.451,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),GenoCanyon (-0.019),0.398,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),GenoCanyon (-0.019),0.409,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),GenoCanyon (-0.019),0.461,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),GenoCanyon (-0.019),1,30770,PCC,0.68255207585131,gigyf1
LRT (-0.042),GenoCanyon (-0.019),0.258,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),GenoCanyon (-0.019),0.418,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),GenoCanyon (-0.019),0.478,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),GenoCanyon (-0.019),0.405,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),GenoCanyon (-0.019),0.512,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),GenoCanyon (-0.019),0.464,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),GenoCanyon (-0.019),0.412,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),GenoCanyon (-0.019),0.466,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),GenoCanyon (-0.019),0.415,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),GenoCanyon (-0.019),0.481,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),GenoCanyon (-0.019),0.494,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),GenoCanyon (-0.019),0.52,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),GenoCanyon (-0.019),0.365,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),GenoCanyon (-0.019),0.298,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),GenoCanyon (-0.019),0.441,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),LRT (-0.042),0.691,30770,PCC,0.581080268270951,gigyf1
DANN (0.030),LRT (-0.042),0.601,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),LRT (-0.042),0.657,30770,PCC,0.573954333431517,gigyf1
FATHMM (-0.001),LRT (-0.042),0.674,30770,PCC,0.576756504094357,gigyf1
GenoCanyon (-0.019),LRT (-0.042),0.742,30770,PCC,0.597433816980441,gigyf1
LRT (-0.042),LRT (-0.042),1,30770,PCC,0.68255207585131,gigyf1
M-CAP (-0.022),LRT (-0.042),0.653,30770,PCC,0.573871037164256,gigyf1
MPC (0.008),LRT (-0.042),0.68,30770,PCC,0.578361883587403,gigyf1
MVP (0.031),LRT (-0.042),0.602,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),LRT (-0.042),0.719,30770,PCC,0.590086103251012,gigyf1
MetaSVM (-0.014),LRT (-0.042),0.708,30770,PCC,0.587408453156885,gigyf1
MutPred (-0.023),LRT (-0.042),0.645,30770,PCC,0.572988402070405,gigyf1
MutationTaster (0.022),LRT (-0.042),0.661,30770,PCC,0.574036396984463,gigyf1
PROVEAN (-0.024),LRT (-0.042),0.65,30770,PCC,0.573871037164256,gigyf1
PolyPhen-2 (-0.010),LRT (-0.042),0.706,30770,PCC,0.587064079859116,gigyf1
PrimateAI (-0.011),LRT (-0.042),0.71,30770,PCC,0.587408453156885,gigyf1
REVEL (0.001),LRT (-0.042),0.718,30770,PCC,0.58985643786709,gigyf1
SIFT (0.032),LRT (-0.042),0.602,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),LRT (-0.042),0.521,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),LRT (-0.042),0.668,30770,PCC,0.575580679089739,gigyf1
CADD (-0.016),M-CAP (-0.022),0.56,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),M-CAP (-0.022),0.469,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),M-CAP (-0.022),0.494,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),M-CAP (-0.022),0.541,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),M-CAP (-0.022),0.582,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),M-CAP (-0.022),0.347,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),M-CAP (-0.022),1,30770,PCC,0.68255207585131,gigyf1
MPC (0.008),M-CAP (-0.022),0.557,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),M-CAP (-0.022),0.474,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),M-CAP (-0.022),0.63,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),M-CAP (-0.022),0.604,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),M-CAP (-0.022),0.497,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),M-CAP (-0.022),0.543,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),M-CAP (-0.022),0.509,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),M-CAP (-0.022),0.592,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),M-CAP (-0.022),0.574,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),M-CAP (-0.022),0.61,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),M-CAP (-0.022),0.438,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),M-CAP (-0.022),0.348,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),M-CAP (-0.022),0.542,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),MPC (0.008),0.484,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),MPC (0.008),0.41,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),MPC (0.008),0.435,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),MPC (0.008),0.466,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),MPC (0.008),0.522,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),MPC (0.008),0.32,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),MPC (0.008),0.443,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),MPC (0.008),1,30770,PCC,0.68255207585131,gigyf1
MVP (0.031),MPC (0.008),0.412,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),MPC (0.008),0.531,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),MPC (0.008),0.494,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),MPC (0.008),0.43,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),MPC (0.008),0.471,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),MPC (0.008),0.449,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),MPC (0.008),0.502,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),MPC (0.008),0.523,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),MPC (0.008),0.533,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),MPC (0.008),0.389,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),MPC (0.008),0.317,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),MPC (0.008),0.466,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),MVP (0.031),0.585,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),MVP (0.031),0.521,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),MVP (0.031),0.525,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),MVP (0.031),0.611,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),MVP (0.031),0.595,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),MVP (0.031),0.398,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),MVP (0.031),0.526,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),MVP (0.031),0.588,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),MVP (0.031),1,30770,PCC,0.68255207585131,gigyf1
MetaLR (0.001),MVP (0.031),0.676,30770,PCC,0.576756504094357,gigyf1
MetaSVM (-0.014),MVP (0.031),0.595,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),MVP (0.031),0.535,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),MVP (0.031),0.59,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),MVP (0.031),0.543,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),MVP (0.031),0.614,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),MVP (0.031),0.612,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),MVP (0.031),0.632,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),MVP (0.031),0.476,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),MVP (0.031),0.42,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),MVP (0.031),0.574,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),MetaLR (0.001),0.43,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),MetaLR (0.001),0.358,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),MetaLR (0.001),0.381,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),MetaLR (0.001),0.42,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),MetaLR (0.001),0.488,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),MetaLR (0.001),0.281,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),MetaLR (0.001),0.37,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),MetaLR (0.001),0.469,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),MetaLR (0.001),0.324,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),MetaLR (0.001),1,30770,PCC,0.68255207585131,gigyf1
MetaSVM (-0.014),MetaLR (0.001),0.403,30770,PCC,0.572808408753648,gigyf1
MutPred (-0.023),MetaLR (0.001),0.401,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),MetaLR (0.001),0.439,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),MetaLR (0.001),0.388,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),MetaLR (0.001),0.458,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),MetaLR (0.001),0.485,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),MetaLR (0.001),0.488,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),MetaLR (0.001),0.337,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),MetaLR (0.001),0.283,30770,PCC,0.572808408753648,gigyf1
VARITY (-0.017),MetaLR (0.001),0.413,30770,PCC,0.572808408753648,gigyf1
CADD (-0.016),MetaSVM (-0.014),0.503,30770,PCC,0.572808408753648,gigyf1
DANN (0.030),MetaSVM (-0.014),0.408,30770,PCC,0.572808408753648,gigyf1
Eigen (-0.024),MetaSVM (-0.014),0.413,30770,PCC,0.572808408753648,gigyf1
FATHMM (-0.001),MetaSVM (-0.014),0.485,30770,PCC,0.572808408753648,gigyf1
GenoCanyon (-0.019),MetaSVM (-0.014),0.536,30770,PCC,0.572808408753648,gigyf1
LRT (-0.042),MetaSVM (-0.014),0.292,30770,PCC,0.572808408753648,gigyf1
M-CAP (-0.022),MetaSVM (-0.014),0.396,30770,PCC,0.572808408753648,gigyf1
MPC (0.008),MetaSVM (-0.014),0.506,30770,PCC,0.572808408753648,gigyf1
MVP (0.031),MetaSVM (-0.014),0.405,30770,PCC,0.572808408753648,gigyf1
MetaLR (0.001),MetaSVM (-0.014),0.597,30770,PCC,0.572808408753648,gigyf1
MetaSVM (-0.014),MetaSVM (-0.014),1,30770,PCC,0.68255207585131,gigyf1
MutPred (-0.023),MetaSVM (-0.014),0.433,30770,PCC,0.572808408753648,gigyf1
MutationTaster (0.022),MetaSVM (-0.014),0.47,30770,PCC,0.572808408753648,gigyf1
PROVEAN (-0.024),MetaSVM (-0.014),0.425,30770,PCC,0.572808408753648,gigyf1
PolyPhen-2 (-0.010),MetaSVM (-0.014),0.534,30770,PCC,0.572808408753648,gigyf1
PrimateAI (-0.011),MetaSVM (-0.014),0.528,30770,PCC,0.572808408753648,gigyf1
REVEL (0.001),MetaSVM (-0.014),0.555,30770,PCC,0.572808408753648,gigyf1
SIFT (0.032),MetaSVM (-0.014),0.377,30770,PCC,0.572808408753648,gigyf1
SiPhy (-0.040),MetaSVM (-0.014),0.286,30770,PCC,0.572808408753648,gigyf1
